,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
29,30,May 13,True,TEX,"W,4-2",9.0,7,2,2,0,1,4,1,1,4.1,35,,,1.0,0.0,0,1,33,1,0,0,0,0,1,0,2,Greg Kosc,"S.Stone (3-63-W), T.Stoddard (3-Sv)",BAL,1980
30,31,May 14,True,TEX,"L,3-6",9.0,14,6,6,0,6,5,3,0,4.16,44,,,2.0,0.0,2,0,37,2,0,0,1,0,0,1,4,Don Denkinger,"S.McGregor (3-54), P.Hartzell (5-L), J.Palmer (10), D.Ford (1)",BAL,1980
31,32,May 16,False,DET,"W,2-1",9.0,5,1,0,1,2,7,0,0,4.03,33,,,,,1,1,31,2,0,0,0,0,1,0,1,Bill Kunkel,M.Flanagan (4-80-W),BAL,1980
32,33,May 18,False,DET,"L,4-6",8.0,9,6,6,0,3,9,1,1,4.1,37,,,3.0,3.0,0,0,31,1,1,0,1,1,1,1,3,Ken Kaiser,"S.McGregor (3-52), T.Stoddard (4-BL), T.Martinez (5)",BAL,1980
33,34,May 19,False,CLE,"W,4-1",9.0,6,1,1,0,1,6,0,0,4.01,33,,,2.0,0.0,1,0,32,0,0,0,0,0,0,1,2,Don Denkinger,"S.Stone (5-73-W), T.Stoddard (0-Sv)",BAL,1980
34,35,May 20(1),False,CLE,"L,0-4",8.0,8,4,4,0,3,3,0,0,4.02,34,,,2.0,0.0,0,0,31,0,0,0,0,0,0,0,2,Larry McCoy,"S.Stewart (8-36-L), D.Ford (5)",BAL,1980
35,36,May 20(2),False,CLE,"W,8-0",9.0,5,0,0,0,1,4,0,0,3.91,34,,,0.0,0.0,0,0,33,2,0,0,0,0,1,0,2,Dale Ford,"J.Palmer (5-69-W), T.Martinez (1)",BAL,1980
36,37,May 21,False,CLE,"L,2-4",8.0,11,4,4,0,2,2,1,0,3.92,35,,,2.0,0.0,1,1,33,1,0,0,0,0,0,1,2,Greg Kosc,"M.Flanagan (4-35-L), P.Hartzell (6)",BAL,1980
37,38,May 22,True,DET,"W,5-1",9.0,2,1,1,0,2,3,1,0,3.84,31,,,,,0,0,29,1,0,0,0,0,0,0,1,Jim Evans,S.McGregor (3-80-W),BAL,1980
38,39,May 23,True,DET,"W,5-3",9.0,3,3,2,1,3,7,0,0,3.79,32,,,0.0,0.0,0,0,28,1,0,0,1,0,0,2,2,Jim McKean,"S.Stone (3-69-W), T.Martinez (2-Sv)",BAL,1980
39,40,May 24,True,DET,"W,9-1",9.0,7,1,1,0,3,8,0,0,3.72,37,,,,,0,1,34,2,0,0,0,0,1,0,1,Ted Hendry,J.Palmer (3-74-W),BAL,1980
40,41,May 25,True,DET,"L,4-6",11.0,11,6,6,0,5,5,4,1,3.76,48,,,5.0,2.0,1,1,41,0,0,1,1,0,0,1,4,Larry Barnett,"M.Flanagan (3-49), T.Stoddard (5), T.Martinez (1-L), S.Stewart (4)",BAL,1980
41,42,May 26,True,CLE,"W,7-3",9.0,11,3,3,0,5,5,0,0,3.74,41,,,2.0,0.0,0,0,35,2,0,0,0,1,0,1,2,Jim Evans,"S.McGregor (3-51-W), T.Stoddard (0-Sv)",BAL,1980
42,43,May 27,True,CLE,"L,6-7",9.0,9,7,6,1,2,4,3,0,3.79,36,,,2.0,1.0,1,1,33,2,0,0,1,0,1,1,3,Jim McKean,"S.Stone (3-40), D.Ford (6-L), T.Stoddard (0)",BAL,1980
43,44,May 28,True,CLE,"L,6-10",9.0,10,10,10,0,6,6,1,0,3.94,43,,,4.0,4.0,2,0,36,0,0,1,1,0,1,1,3,Ted Hendry,"J.Palmer (3-37-L), S.Stewart (2), P.Hartzell (6)",BAL,1980
