,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
88,89,Jul 8,False,NYY,"L,0-5",31,31,0,4,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0.264,0.34,0.418,0.758,4,10,L,A.Pettitte(79),TBR,2008
89,90,Jul 9,False,NYY,"L,1-2",38,33,1,5,0,0,1,1,3,0,11,2,0,0,0,1,0,1,0.263,0.339,0.417,0.756,7,10,R,S.Ponson(60),TBR,2008
90,91,Jul 10,False,CLE,"L,2-13",36,31,2,5,0,0,1,2,5,0,8,0,0,0,0,1,0,0,0.262,0.338,0.415,0.753,7,10,L,A.Laffey(57),TBR,2008
91,92,Jul 11,False,CLE,"L,0-5",36,35,0,8,2,0,0,0,1,0,10,0,0,0,0,0,0,0,0.262,0.337,0.413,0.751,9,10,L,C.Lee(68),TBR,2008
92,93,Jul 12,False,CLE,"L,4-8",38,34,4,8,1,0,0,4,3,0,8,0,1,0,0,0,0,0,0.262,0.337,0.412,0.749,7,10,R,M.Ginter(62),TBR,2008
93,94,Jul 13,False,CLE,"L,2-5",37,30,2,3,0,0,0,2,7,0,14,0,0,0,0,0,1,0,0.26,0.336,0.409,0.745,8,10,L,J.Sowers(49),TBR,2008
94,95,Jul 18,True,TOR,"W,2-1",31,27,2,5,1,0,1,2,3,0,8,1,0,0,1,1,0,2,0.259,0.336,0.408,0.744,5,10,R,A.Burnett(62),TBR,2008
95,96,Jul 19,True,TOR,"W,6-4",37,32,6,10,0,0,2,6,4,0,10,1,0,0,0,1,0,1,0.26,0.337,0.409,0.746,7,10,R,R.Halladay(39),TBR,2008
96,97,Jul 20,True,TOR,"L,4-9",36,32,4,6,2,0,2,3,4,0,7,0,0,0,0,0,2,0,0.259,0.336,0.409,0.746,5,9,L,J.Parrish(35),TBR,2008
97,98,Jul 21,True,OAK,"W,4-0",41,33,4,9,1,0,2,4,8,0,9,0,0,0,0,0,3,0,0.259,0.337,0.41,0.747,13,10,L,D.Eveland(37),TBR,2008
98,99,Jul 22,True,OAK,"L,1-8",37,31,1,7,0,0,0,1,5,0,4,0,0,1,0,0,0,0,0.259,0.337,0.409,0.745,9,11,L,D.Braden(52),TBR,2008
99,100,Jul 23,True,OAK,"W,4-3",33,28,4,6,2,0,2,4,3,1,5,1,1,0,0,0,0,1,0.259,0.337,0.409,0.746,5,11,L,G.Smith(48),TBR,2008
100,101,Jul 24,False,KCR,"L,2-4",35,33,2,8,2,0,0,2,1,0,5,0,0,1,0,1,0,0,0.259,0.336,0.408,0.744,6,9,R,G.Meche(70),TBR,2008
101,102,Jul 25,False,KCR,"W,5-3",42,36,5,9,3,0,1,4,3,0,4,2,0,1,1,0,0,0,0.258,0.336,0.408,0.744,10,10,R,B.Bannister(44),TBR,2008
102,103,Jul 26,False,KCR,"W,5-3",36,34,5,8,2,2,1,5,2,0,1,0,0,0,0,1,0,0,0.258,0.335,0.409,0.745,4,11,R,L.Hochevar(50),TBR,2008
103,104,Jul 27,False,KCR,"L,1-6",36,32,1,7,3,0,0,1,2,0,4,2,0,0,0,2,1,0,0.258,0.335,0.408,0.743,8,11,R,K.Davies(51),TBR,2008
