,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
50,51,Jun 10,True,MIN,"W,8-3",9.0,6,3,3,0,1,6,0,0,4.72,33,,,,,0,0,32,2,0,0,0,0,0,1,1,Vic Voltaggio,M.Wilcox (5-68-W),DET,1980
51,52,Jun 11,True,MIN,"L,5-9",9.0,11,9,4,5,2,5,2,0,4.7,42,,,1.0,1.0,1,0,38,2,0,0,2,0,2,0,3,Russ Goetz,"D.Rozema (15-29-L), B.Robbins (99), R.Weaver (4)",DET,1980
52,53,Jun 12,True,MIN,"W,8-4",9.0,10,4,2,2,3,7,1,0,4.65,41,,,2.0,0.0,0,0,38,2,0,0,0,0,1,0,2,George Maloney,"P.Underwood (5-57-W), A.López (3-Sv)",DET,1980
53,54,Jun 13,True,CHW,"W,8-4",9.0,8,4,4,0,3,4,2,0,4.64,37,,,,,2,0,34,0,0,0,0,0,0,0,1,Don Denkinger,J.Morris (5-56-W),DET,1980
54,55,Jun 14,True,CHW,"W,3-0",9.0,9,0,0,0,2,4,0,0,4.56,35,,,,,0,1,33,2,0,0,0,0,0,1,1,Larry McCoy,D.Petry (5-71-W),DET,1980
55,56,Jun 16(1),True,MIL,"W,6-5",9.0,11,5,5,0,4,4,2,0,4.56,40,,,,,0,0,36,2,0,0,0,0,0,1,1,Rocky Roe,M.Wilcox (5-45-W),DET,1980
56,57,Jun 16(2),True,MIL,"L,3-5",9.0,9,5,5,0,6,3,2,0,4.57,39,,,0.0,0.0,1,1,30,1,0,1,1,2,0,2,2,Greg Kosc,"D.Rozema (4-30-L), R.Weaver (4)",DET,1980
57,58,Jun 17,True,MIL,"W,3-0",9.0,5,0,0,0,2,1,0,0,4.49,33,,,,,0,0,30,1,0,0,1,0,0,1,1,Don Denkinger,J.Morris (3-76-W),DET,1980
58,59,Jun 19,False,MIN,"L,1-5",8.0,11,5,4,1,6,5,1,0,4.49,41,,,0.0,0.0,1,0,35,1,0,1,0,0,0,0,3,Larry McCoy,"D.Schatzeder (23-27-L), B.Robbins (7), A.López (6)",DET,1980
59,60,Jun 20,False,CHW,"W,5-3",11.0,8,3,2,1,3,2,1,0,4.43,42,,,0.0,0.0,1,0,38,1,0,1,1,0,0,2,2,Steve Palermo,"D.Petry (5-59), A.López (0-W)",DET,1980
60,61,Jun 21,False,CHW,"W,4-1",9.0,5,1,1,0,2,4,0,0,4.38,35,130.0,87.0,,,0,0,33,1,0,0,0,0,1,0,1,Al Clark,M.Wilcox (4-75-W),DET,1980
61,62,Jun 22(1),False,CHW,"W,7-1",9.0,7,1,1,0,1,0,0,1,4.32,35,,,,,0,0,33,1,1,0,0,0,1,0,1,Dan Morrison,D.Rozema (5-68-W),DET,1980
62,63,Jun 22(2),False,CHW,"W,6-4",9.0,8,4,4,0,1,2,1,0,4.32,35,,,1.0,0.0,0,0,33,2,1,0,0,1,0,1,2,Dave Phillips,"J.Morris (4-52-W), A.López (1-Sv)",DET,1980
