,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
12,13,Apr 23,True,TOR,"W,7-4",9.0,7,4,4,0,2,8,1,0,4.46,35,,,0.0,0.0,1,0,33,2,1,0,0,0,0,1,3,Larry Barnett,"D.Leonard (3-51), G.Christenson (3-W), D.Quisenberry (1-Sv)",KCR,1980
13,14,Apr 25,True,BAL,"W,7-0",9.0,4,0,0,0,4,2,0,0,4.14,34,,,,,0,1,30,0,0,0,0,0,0,0,1,Greg Kosc,L.Gura (4-77-W),KCR,1980
14,15,Apr 26,True,BAL,"L,0-4",9.0,8,4,4,0,4,7,1,1,4.13,39,,,0.0,0.0,1,1,33,1,1,0,0,1,0,0,2,Don Denkinger,"R.Gale (4-55-L), D.Quisenberry (2)",KCR,1980
15,16,Apr 27,True,BAL,"W,3-2",9.0,6,2,1,1,4,2,0,0,3.93,36,,,,,0,0,31,1,0,0,1,0,1,2,1,Larry McCoy,P.Splittorff (4-67-W),KCR,1980
16,17,Apr 29,False,TOR,"L,1-3",8.0,6,3,3,0,4,5,1,0,3.9,32,,,,,0,1,27,1,0,0,0,1,0,0,1,Vic Voltaggio,D.Leonard (5-59-L),KCR,1980
17,18,Apr 30,False,TOR,"W,3-0",9.0,1,0,0,0,1,2,0,0,3.68,29,,,,,0,0,28,1,0,0,0,0,0,0,1,Bill Haller,L.Gura (4-86-W),KCR,1980
18,19,May 2,True,BOS,"L,5-6",11.0,11,6,6,0,3,6,1,0,3.76,47,,,1.0,0.0,0,1,42,2,1,1,2,0,1,0,2,Rich Garcia,"R.Gale (5-41), D.Quisenberry (5-L)",KCR,1980
19,20,May 3,True,BOS,"L,0-7",9.0,16,7,7,0,2,3,0,0,3.92,44,,,6.0,4.0,0,0,40,4,1,1,0,2,1,1,4,Mike Reilly,"P.Splittorff (5-50-L), M.Pattin (10), G.Christenson (9), R.Martin (12)",KCR,1980
20,21,May 4,True,BOS,"W,5-3",9.0,8,3,3,0,2,5,1,0,3.88,36,,,1.0,0.0,1,0,34,2,0,0,0,0,0,1,2,Jerry Neudecker,"D.Leonard (4-51-W), D.Quisenberry (1-Sv)",KCR,1980
21,22,May 6,False,CHW,"L,0-2",8.0,7,2,2,0,2,0,0,0,3.81,31,92.0,56.0,2.0,0.0,1,2,28,1,0,0,1,0,0,0,2,Jim McKean,"L.Gura (5-55-L), D.Quisenberry (1)",KCR,1980
