,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
108,109,Aug 6 (1),False,SDP,"L,3-6",37,36,3,10,1,0,1,3,1,0,9,0,0,0,0,1,0,0,0.272,0.321,0.416,0.737,7,17,R,A.Benes(50),COL,1993
109,110,Aug 6 (2),False,SDP,"L,2-6",33,32,2,6,1,0,0,2,1,0,6,0,0,0,0,0,0,1,0.271,0.32,0.414,0.734,4,15,R,S.Sanders(59),COL,1993
110,111,Aug 8,False,SDP,"W,5-2",35,33,5,9,3,1,0,4,1,0,6,0,0,1,0,1,0,1,0.271,0.32,0.414,0.734,3,11,R,D.Brocail(35),COL,1993
111,112,Aug 9,False,LAD,"W,3-2",47,42,3,9,0,0,1,3,4,1,8,0,0,1,1,0,1,0,0.27,0.319,0.413,0.732,11,14,R,T.Candiotti(62),COL,1993
112,113,Aug 10,False,LAD,"W,4-2",40,35,4,11,1,0,1,4,4,0,6,0,1,0,0,1,1,1,0.271,0.32,0.413,0.733,9,9,R,P.Astacio(32),COL,1993
113,114,Aug 11,False,LAD,"W,3-2",41,38,3,15,2,0,0,3,1,0,3,0,1,1,0,1,2,0,0.272,0.321,0.413,0.734,11,12,R,R.Martínez(44),COL,1993
114,115,Aug 12,False,LAD,"W,4-1",35,32,4,6,1,0,1,3,2,0,8,0,1,0,2,1,0,1,0.271,0.32,0.412,0.733,4,10,R,O.Hershiser(62),COL,1993
115,116,Aug 13,False,HOU,"W,5-3",42,36,5,11,0,0,1,4,6,0,4,0,0,0,1,1,1,1,0.272,0.321,0.412,0.733,10,17,R,M.Portugal(50),COL,1993
116,117,Aug 14,False,HOU,"L,0-9",33,31,0,3,2,0,0,0,2,0,12,0,0,0,1,0,0,0,0.27,0.32,0.41,0.73,6,13,R,P.Harnisch(91),COL,1993
117,118,Aug 15,False,HOU,"W,4-3",39,35,4,8,3,0,0,3,4,1,9,0,0,0,1,1,2,0,0.27,0.32,0.409,0.729,8,18,R,D.Drabek(65),COL,1993
118,119,Aug 17,True,PHI,"L,7-10",42,40,7,12,1,2,0,6,1,0,7,1,0,0,2,0,1,0,0.27,0.32,0.41,0.729,8,17,R,B.Rivera(45),COL,1993
119,120,Aug 18,True,PHI,"L,6-7",39,33,6,8,1,1,1,5,4,0,4,0,2,0,2,1,1,0,0.27,0.32,0.41,0.729,6,15,R,T.Greene(36),COL,1993
120,121,Aug 19,True,PHI,"W,6-5",39,34,6,11,2,1,1,5,5,0,5,0,0,0,1,2,1,0,0.27,0.321,0.411,0.731,9,17,L,D.Jackson(60),COL,1993
121,122,Aug 21 (1),True,NYM,"W,4-3",32,28,4,7,1,1,0,4,0,0,3,1,1,2,2,1,2,1,0.27,0.32,0.41,0.73,4,13,L,E.Hillman(56),COL,1993
122,123,Aug 21 (2),True,NYM,"W,8-6",35,32,8,10,3,1,2,8,1,0,5,1,0,1,0,0,0,0,0.271,0.32,0.412,0.732,3,15,R,B.Jones(16),COL,1993
123,124,Aug 22,True,NYM,"W,4-3",31,27,4,5,1,0,3,4,3,0,1,0,1,0,0,0,0,1,0.27,0.32,0.413,0.733,3,12,L,S.Fernandez(49),COL,1993
124,125,Aug 23,False,PHI,"W,3-2",53,50,3,12,2,0,2,3,2,0,9,0,0,1,0,0,1,0,0.27,0.319,0.413,0.732,11,17,R,T.Greene(62),COL,1993
125,126,Aug 24,False,PHI,"L,2-4",34,33,2,6,1,0,0,2,1,0,3,0,0,0,1,1,1,0,0.269,0.318,0.411,0.73,5,14,L,D.Jackson(68),COL,1993
126,127,Aug 25,False,PHI,"L,5-8",39,35,5,10,2,0,2,5,3,0,12,1,0,0,0,0,0,1,0.269,0.319,0.412,0.731,7,16,R,C.Schilling(55),COL,1993
127,128,Aug 26,False,NYM,"L,1-7",32,31,1,4,1,0,1,1,1,0,11,0,0,0,0,0,0,0,0.268,0.318,0.411,0.729,4,12,R,D.Gooden(78),COL,1993
128,129,Aug 27,False,NYM,"L,2-3",32,31,2,6,1,0,1,2,1,0,9,0,0,0,0,0,0,0,0.268,0.317,0.411,0.728,3,14,L,S.Fernandez(76),COL,1993
129,130,Aug 28,False,NYM,"W,7-5",37,34,7,7,2,0,1,5,1,0,3,1,0,1,1,1,1,0,0.267,0.316,0.41,0.726,3,14,R,B.Jones(34),COL,1993
130,131,Aug 29,False,NYM,"W,6-1",37,34,6,9,1,0,2,6,0,0,6,1,1,1,0,0,0,0,0.267,0.316,0.411,0.727,4,9,L,F.Tanana(52),COL,1993
131,132,Aug 30,True,MON,"L,1-6",32,32,1,5,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0.266,0.315,0.409,0.724,4,17,L,J.Fassero(77),COL,1993
132,133,Aug 31,True,MON,"L,3-14",38,37,3,13,2,0,0,3,1,0,7,0,0,0,0,2,1,0,0.267,0.315,0.409,0.724,8,17,R,G.Heredia(62),COL,1993
133,134,Sep 1,True,MON,"L,3-11",32,32,3,5,0,0,1,3,0,0,3,0,0,0,0,0,1,0,0.266,0.314,0.408,0.722,2,15,R,D.Martínez(63),COL,1993
134,135,Sep 3,True,PIT,"W,7-6",40,34,7,11,4,0,1,7,3,1,3,1,1,1,0,1,3,0,0.267,0.315,0.408,0.723,7,20,R,J.Hope(49),COL,1993
135,136,Sep 4,True,PIT,"W,10-4",41,37,10,14,4,1,2,9,3,0,6,0,1,0,0,0,3,0,0.268,0.316,0.411,0.727,7,13,R,T.Wakefield(31),COL,1993
136,137,Sep 5,True,PIT,"W,4-1",32,28,4,8,0,1,0,4,3,0,2,0,1,0,0,1,1,0,0.268,0.316,0.411,0.727,4,14,R,B.Walk(49),COL,1993
137,138,Sep 6,False,MON,"L,3-4",35,35,3,9,1,0,2,3,0,0,6,0,0,0,0,0,0,1,0.268,0.316,0.411,0.727,5,13,L,D.Boucher(59),COL,1993
138,139,Sep 7,False,MON,"L,3-4",37,31,3,8,2,1,0,3,4,0,8,1,1,0,0,0,2,1,0.268,0.316,0.411,0.727,7,17,R,D.Martínez(52),COL,1993
