,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
86,87,Jul 19(1),False,HOU,"L,2-4",8.0,8,4,4,0,7,6,1,0,3.61,38,146.0,79.0,4.0,2.0,2,1,31,1,0,1,0,0,0,0,3,Satch Davidson,"C.Lea (5-55-L), F.Norman (0), E.Sosa (0)",MON,1980
87,88,Jul 19(2),False,HOU,"W,5-2",9.0,5,2,2,0,6,3,0,0,3.6,36,,,,,1,1,29,0,0,0,0,1,1,2,1,Ed Vargo,B.Gullickson (3-66-W),MON,1980
88,89,Jul 20,False,HOU,"L,3-4",8.0,3,4,3,1,4,3,0,0,3.59,32,,,0.0,0.0,0,0,26,0,1,0,1,1,1,0,2,Ed Montague,"S.Rogers (3-61), F.Norman (0-L)",MON,1980
89,90,Jul 21,False,ATL,"W,8-6",9.0,11,6,6,0,3,3,5,0,3.62,41,,,0.0,0.0,0,0,38,1,0,0,0,0,0,0,3,John Kibler,"S.Sanderson (3-50-W), S.Bahnsen (4), E.Sosa (1-Sv)",MON,1980
90,91,Jul 22,False,ATL,"L,5-7",8.0,13,7,7,0,2,4,2,0,3.66,38,,,3.0,2.0,0,0,35,1,0,0,1,0,0,1,4,Dick Stello,"B.Lee (3-28), B.Gullickson (2), S.Bahnsen (0-L), W.Fryman (3)",MON,1980
91,92,Jul 23,False,ATL,"L,5-6",8.1,14,6,6,0,5,5,0,0,3.69,40,,,5.0,1.0,0,0,35,1,0,1,0,0,0,2,6,Terry Tata,"C.Lea (3-40), F.Norman (2), S.Bahnsen (0), E.Sosa (1), W.Fryman (0-BSv), B.Gullickson (0-L)",MON,1980
92,93,Jul 25,True,HOU,"L,8-9",9.0,15,9,9,0,6,6,1,0,3.75,47,,,4.0,3.0,2,2,40,4,0,0,1,0,1,0,4,Paul Runge,"S.Rogers (4-40), F.Norman (1), E.Sosa (1-BL), W.Fryman (1)",MON,1980
93,94,Jul 26,True,HOU,"W,2-1",12.0,6,1,1,0,5,6,0,0,3.7,44,,,3.0,0.0,1,2,39,2,0,0,0,0,0,1,4,Jim Quick,"S.Sanderson (4-77), W.Fryman (0), F.Norman (0), S.Bahnsen (2-W)",MON,1980
94,95,Jul 27,True,HOU,"L,3-6",9.0,12,6,5,1,6,5,0,0,3.72,43,,,2.0,2.0,3,2,37,1,1,0,0,0,1,1,4,Steve Fields,"B.Lee (4-22-L), D.Murray (59), E.Sosa (1), S.Bahnsen (0)",MON,1980
95,96,Jul 28(1),True,CIN,"L,2-3",9.0,7,3,1,2,3,7,0,0,3.69,38,,,2.0,2.0,0,0,33,1,0,0,2,0,1,0,2,Eric Gregg,"C.Lea (4-65-L), E.Sosa (0-BSv)",MON,1980
96,97,Jul 28(2),True,CIN,"W,5-4",9.0,7,4,3,1,4,2,1,0,3.68,38,,,2.0,1.0,0,0,33,1,0,0,0,1,1,1,4,Frank Pulli,"F.Norman (1-56-W), S.Bahnsen (0), D.Murray (0-H), W.Fryman (1-Sv)",MON,1980
97,98,Jul 29,True,CIN,"W,4-1",9.0,6,1,1,0,2,10,0,0,3.66,34,,,,,0,0,32,1,0,0,0,0,0,0,1,Dutch Rennert,B.Gullickson (5-79-W),MON,1980
98,99,Jul 30,True,CIN,"W,2-1",9.0,10,1,1,0,3,9,0,0,3.63,39,,,2.0,0.0,0,0,34,2,0,2,2,0,0,0,2,Lanny Harris,"S.Rogers (4-64), W.Fryman (1-W)",MON,1980
99,100,Aug 1,True,ATL,"W,4-1",9.0,3,1,0,1,3,10,0,1,3.59,36,,,,,0,0,32,0,0,0,0,0,2,0,1,Doug Harvey,S.Sanderson (5-86-W),MON,1980
100,101,Aug 2,True,ATL,"W,5-1",9.0,6,1,1,0,1,5,0,0,3.57,34,,,,,0,0,33,2,0,0,0,0,0,0,1,Jerry Crawford,F.Norman (4-75-W),MON,1980
101,102,Aug 3,True,ATL,"W,6-5",9.0,13,5,5,0,4,7,0,0,3.58,44,,,4.0,0.0,0,0,40,4,1,0,0,0,1,0,3,Fred Brocklander,"C.Lea (5-42-W), D.Murray (5-H), E.Sosa (5-Sv)",MON,1980
102,103,Aug 4(1),True,NYM,"W,4-3",10.0,6,3,2,1,2,8,0,0,3.56,38,,,1.0,0.0,1,0,35,1,0,0,1,0,1,1,3,Dave Pallone,"S.Rogers (4-64), S.Bahnsen (6), E.Sosa (0-W)",MON,1980
103,104,Aug 4(2),True,NYM,"L,3-4",9.0,10,4,3,1,4,5,2,0,3.56,37,,,0.0,0.0,0,2,31,1,0,0,2,0,1,1,3,Satch Davidson,"B.Lee (7-40-L), D.Murray (0), E.Sosa (-1)",MON,1980
