,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
83,84,Jul 15,False,MIL,"W,7-3",47,40,7,13,0,0,1,7,6,0,4,1,0,0,1,0,1,0,0.264,0.337,0.392,0.728,13,11,R,R.Cleveland(29),BAL,1980
84,85,Jul 16,False,MIL,"W,10-4",43,39,10,13,3,0,2,10,3,0,2,0,1,0,1,0,1,0,0.265,0.337,0.394,0.731,6,11,L,M.Caldwell(28),BAL,1980
85,86,Jul 17,False,MIL,"W,1-0",32,28,1,2,0,0,1,1,3,0,7,1,0,0,0,1,1,0,0.263,0.336,0.392,0.728,4,11,L,B.Travers(83),BAL,1980
86,87,Jul 18,True,TEX,"W,8-7",39,35,8,14,0,1,0,7,4,1,2,0,0,0,0,2,0,0,0.265,0.337,0.393,0.73,7,15,R,D.Medich(50),BAL,1980
87,88,Jul 19,True,TEX,"L,8-11",52,43,8,15,3,1,0,6,7,0,6,0,2,0,0,0,1,0,0.266,0.339,0.394,0.733,14,15,R,S.Comer(34),BAL,1980
88,89,Jul 20,True,TEX,"L,1-7",38,36,1,8,3,0,1,1,1,0,7,1,0,0,0,0,1,0,0.266,0.338,0.394,0.732,10,13,R,F.Jenkins(73),BAL,1980
89,90,Jul 21 (1),False,MIN,"L,7-8",51,45,7,15,1,0,1,7,5,0,3,0,1,0,0,1,1,1,0.267,0.339,0.394,0.733,11,15,L,D.Jackson(19),BAL,1980
90,91,Jul 21 (2),False,MIN,"W,12-5",51,41,12,16,2,0,3,12,10,1,4,0,0,0,0,2,0,0,0.268,0.341,0.398,0.739,12,11,L,G.Zahn(4),BAL,1980
91,92,Jul 22,False,MIN,"W,8-4",39,35,8,10,3,0,1,7,4,0,8,0,0,0,0,2,0,0,0.269,0.342,0.398,0.74,4,10,R,R.Erickson(22),BAL,1980
92,93,Jul 23,False,MIN,"W,8-7",46,36,8,12,2,0,0,6,8,0,7,0,0,2,0,1,1,0,0.269,0.343,0.398,0.741,11,12,R,F.Arroyo(28),BAL,1980
93,94,Jul 25,True,MIL,"L,0-5",34,31,0,4,1,0,0,0,3,0,3,0,0,0,0,0,1,0,0.268,0.341,0.396,0.737,7,13,R,R.Cleveland(79),BAL,1980
