,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
112,113,Aug 12,True,NYM,"L,1-3",34,32,1,5,1,0,1,1,2,1,6,0,0,0,0,0,1,0,0.269,0.326,0.394,0.72,6,11,R,R.Burris(71),PIT,1980
113,114,Aug 13,True,NYM,"L,3-5",39,39,3,12,0,0,1,3,0,0,8,0,0,0,1,0,2,1,0.269,0.326,0.394,0.72,9,15,L,P.Falcone(36),PIT,1980
114,115,Aug 15,True,MON,"W,7-3",36,33,7,9,4,0,2,5,3,0,9,0,0,0,0,0,1,1,0.269,0.326,0.396,0.722,5,13,R,S.Rogers(42),PIT,1980
115,116,Aug 16,True,MON,"W,5-0",33,31,5,9,1,1,1,5,2,0,4,0,0,0,1,1,0,2,0.27,0.326,0.396,0.722,4,12,R,S.Sanderson(42),PIT,1980
116,117,Aug 17 (1),True,MON,"W,5-1",35,30,5,11,1,1,1,5,3,0,5,0,1,1,0,0,2,2,0.27,0.327,0.398,0.724,6,10,L,F.Norman(34),PIT,1980
117,118,Aug 17 (2),True,MON,"L,2-4",38,35,2,8,2,0,0,2,3,0,8,0,0,0,1,0,2,0,0.27,0.326,0.397,0.723,9,13,R,B.Gullickson(65),PIT,1980
118,119,Aug 19,False,HOU,"L,2-5",34,33,2,8,1,0,0,2,1,0,8,0,0,0,0,1,1,0,0.27,0.326,0.396,0.721,5,11,R,N.Ryan(63),PIT,1980
119,120,Aug 20,False,HOU,"L,1-5",36,35,1,9,3,0,0,1,1,0,2,0,0,0,0,0,1,0,0.27,0.326,0.395,0.721,8,13,R,V.Ruhle(57),PIT,1980
120,121,Aug 21,False,HOU,"L,5-12",43,42,5,14,2,0,0,3,1,0,5,0,0,0,1,0,1,0,0.27,0.326,0.395,0.721,11,18,R,J.Niekro(22),PIT,1980
121,122,Aug 22,False,CIN,"W,4-2",37,33,4,8,1,0,1,3,2,0,5,1,1,0,0,0,1,0,0.27,0.326,0.395,0.72,6,11,R,P.Moskau(43),PIT,1980
122,123,Aug 23,False,CIN,"W,2-1",35,33,2,10,0,0,0,2,2,0,3,0,0,0,0,2,2,2,0.27,0.326,0.394,0.72,6,11,R,F.Pastore(44),PIT,1980
