,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
104,105,Aug 3,True,BOS,"L,4-6",36,35,4,11,3,0,0,4,0,0,5,1,0,0,0,2,0,0,0.283,0.339,0.393,0.732,5,14,R,M.Torrez(53),TEX,1980
105,106,Aug 4,False,NYY,"L,4-10",34,31,4,8,1,2,2,4,2,0,7,0,0,1,0,1,1,2,0.283,0.339,0.395,0.733,3,10,L,T.Underwood(65),TEX,1980
106,107,Aug 5,False,NYY,"W,8-1",45,38,8,16,3,1,2,8,4,0,0,1,2,0,0,1,0,0,0.284,0.34,0.398,0.738,10,11,L,T.John(16),TEX,1980
107,108,Aug 6,False,NYY,"L,1-2",34,32,1,5,2,0,1,1,2,0,3,0,0,0,1,1,1,0,0.283,0.339,0.397,0.736,6,13,L,R.May(73),TEX,1980
108,109,Aug 8,True,DET,"L,0-8",33,30,0,5,0,0,0,0,3,0,7,0,0,0,0,2,0,0,0.282,0.338,0.396,0.734,6,11,R,D.Petry(81),TEX,1980
109,110,Aug 9,True,DET,"W,4-3",43,40,4,12,2,0,0,4,2,1,5,0,0,1,0,0,0,0,0.282,0.338,0.395,0.733,10,14,L,D.Schatzeder(62),TEX,1980
110,111,Aug 10,True,DET,"W,4-2",33,31,4,8,1,1,0,4,2,1,3,0,0,0,0,1,0,0,0.282,0.338,0.395,0.733,5,10,R,R.Weaver(29),TEX,1980
111,112,Aug 12,False,CLE,"L,1-2",32,30,1,6,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0.281,0.337,0.394,0.731,4,10,L,R.Waits(69),TEX,1980
112,113,Aug 13,False,CLE,"L,3-14",35,30,3,6,1,0,1,2,4,0,3,0,0,1,0,2,0,0,0.281,0.337,0.393,0.73,5,14,R,W.Garland(56),TEX,1980
113,114,Aug 14,False,CLE,"L,2-7",39,37,2,10,0,0,0,2,2,0,6,0,0,0,0,0,1,0,0.281,0.336,0.392,0.728,10,12,R,L.Barker(58),TEX,1980
114,115,Aug 15,False,DET,"W,6-2",39,37,6,11,4,0,0,6,1,0,1,1,0,0,1,1,0,0,0.281,0.336,0.392,0.729,6,11,L,P.Underwood(34),TEX,1980
115,116,Aug 16,False,DET,"W,12-5",50,42,12,15,2,0,3,12,7,1,3,0,0,1,1,0,0,0,0.282,0.338,0.395,0.732,11,12,R,J.Morris(25),TEX,1980
116,117,Aug 17 (1),False,DET,"W,9-3",41,35,9,11,3,1,1,9,4,0,3,0,1,1,0,0,2,1,0.282,0.338,0.396,0.734,5,11,R,M.Fidrych(29),TEX,1980
117,118,Aug 17 (2),False,DET,"W,12-6",46,39,12,15,2,0,3,11,4,2,2,0,2,1,1,0,1,0,0.283,0.339,0.399,0.737,7,10,R,M.Wilcox(30),TEX,1980
118,119,Aug 18,True,KCR,"L,3-6",36,34,3,7,0,0,2,3,2,0,6,0,0,0,0,0,0,0,0.282,0.338,0.398,0.736,6,11,R,R.Gale(54),TEX,1980
119,120,Aug 19,True,KCR,"L,3-4",38,35,3,8,1,0,0,3,2,0,7,0,1,0,2,0,0,0,0.282,0.338,0.397,0.735,8,13,R,D.Leonard(55),TEX,1980
120,121,Aug 20,True,KCR,"L,3-5",45,41,3,9,2,0,1,3,2,1,6,0,1,1,0,1,0,1,0.281,0.337,0.397,0.733,6,13,L,L.Gura(65),TEX,1980
121,122,Aug 22 (1),True,MIL,"W,12-6",41,38,12,17,4,0,2,12,1,0,0,0,0,2,0,1,0,0,0.283,0.338,0.399,0.737,5,12,R,R.Cleveland(32),TEX,1980
122,123,Aug 22 (2),True,MIL,"L,3-8",41,39,3,13,2,0,2,3,2,0,3,0,0,0,0,1,1,0,0.283,0.338,0.401,0.739,11,12,R,P.Mitchell(37),TEX,1980
123,124,Aug 23,True,MIL,"W,7-5",36,31,7,10,2,0,0,6,3,0,0,1,0,1,0,0,0,0,0.283,0.338,0.401,0.739,5,14,R,L.Sorensen(29),TEX,1980
124,125,Aug 24,True,MIL,"W,4-3",48,47,4,16,3,0,1,4,1,0,6,0,0,0,0,0,0,1,0.284,0.338,0.401,0.74,12,12,L,B.Travers(37),TEX,1980
125,126,Aug 25,False,TOR,"W,5-1",42,35,5,11,2,0,1,4,7,2,4,0,0,0,1,2,1,1,0.284,0.339,0.402,0.741,10,11,R,J.Todd(40),TEX,1980
126,127,Aug 26,False,TOR,"W,8-0",41,37,8,13,5,0,0,8,3,1,3,0,0,1,0,1,0,0,0.285,0.34,0.403,0.742,6,10,R,J.Jefferson(23),TEX,1980
127,128,Aug 27,False,TOR,"L,4-6",39,35,4,9,1,0,1,4,4,0,3,0,0,0,0,0,0,1,0.285,0.34,0.402,0.742,8,11,R,J.Clancy(45),TEX,1980
128,129,Aug 28,False,KCR,"W,10-6",42,39,10,15,3,0,3,10,2,0,1,0,1,0,0,0,0,0,0.285,0.34,0.405,0.745,5,9,R,R.Gale(24),TEX,1980
129,130,Aug 29,False,KCR,"L,3-7",38,34,3,6,4,0,1,3,4,0,2,0,0,0,1,0,0,0,0.285,0.34,0.405,0.744,8,11,R,D.Leonard(58),TEX,1980
130,131,Aug 30,False,KCR,"W,7-5",47,46,7,14,2,0,1,7,0,0,4,0,1,0,4,1,0,1,0.285,0.339,0.405,0.744,7,12,L,L.Gura(56),TEX,1980
131,132,Aug 31,False,KCR,"L,3-4",38,36,3,10,2,0,2,3,1,1,2,0,1,0,0,0,0,0,0.285,0.339,0.405,0.744,8,11,L,P.Splittorff(53),TEX,1980
132,133,Sep 1,True,TOR,"W,9-1",39,33,9,11,3,0,2,9,6,0,4,0,0,0,1,3,0,0,0.285,0.34,0.407,0.747,6,10,R,J.McLaughlin(32),TEX,1980
133,134,Sep 2,True,TOR,"W,3-2",34,28,3,9,2,0,0,3,3,1,5,1,1,1,0,1,0,1,0.285,0.34,0.407,0.747,7,10,R,L.Leal(45),TEX,1980
134,135,Sep 3,True,TOR,"L,2-4",36,33,2,6,0,0,2,2,3,0,7,0,0,0,0,0,0,0,0.285,0.339,0.407,0.746,7,15,R,D.Stieb(71),TEX,1980
135,136,Sep 5,False,MIL,"W,6-5",40,39,6,13,2,0,2,6,1,0,3,0,0,0,2,1,1,0,0.285,0.339,0.408,0.747,7,11,R,M.Haas(31),TEX,1980
136,137,Sep 6,False,MIL,"L,2-6",35,34,2,10,1,1,1,2,1,0,2,0,0,0,0,2,1,0,0.285,0.339,0.408,0.747,6,10,L,M.Caldwell(60),TEX,1980
