,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
113,114,Aug 16,True,CHC,"L,4-9",39,37,4,9,1,0,0,3,1,0,2,1,0,0,1,0,0,0,0.27,0.327,0.401,0.728,8,17,R,M.Krukow(65),STL,1980
114,115,Aug 17,True,CHC,"L,2-6",33,32,2,8,0,1,0,2,0,0,2,0,0,1,0,2,0,0,0.27,0.326,0.4,0.726,4,15,R,R.Reuschel(65),STL,1980
115,116,Aug 18,False,CIN,"W,10-1",36,33,10,13,1,0,2,9,3,0,3,0,0,0,0,1,0,0,0.271,0.327,0.402,0.729,5,9,L,C.Leibrandt(31),STL,1980
116,117,Aug 19,False,CIN,"L,2-4",37,35,2,8,2,0,0,2,2,0,4,0,0,0,0,0,1,0,0.271,0.327,0.401,0.727,8,13,R,M.LaCoss(55),STL,1980
117,118,Aug 20,False,CIN,"L,3-4",49,48,3,15,3,0,2,3,0,0,9,1,0,0,0,1,0,2,0.271,0.327,0.402,0.729,10,17,R,T.Seaver(45),STL,1980
118,119,Aug 22,False,ATL,"W,7-4",40,37,7,10,1,0,3,7,2,1,9,0,1,0,0,0,0,0,0.271,0.327,0.403,0.73,6,9,R,R.Matula(24),STL,1980
119,120,Aug 23,False,ATL,"L,2-7",33,32,2,4,1,0,1,2,1,0,3,0,0,0,1,0,0,0,0.27,0.325,0.402,0.727,4,13,R,D.Alexander(73),STL,1980
120,121,Aug 24,False,ATL,"L,5-10",41,40,5,15,2,0,0,5,1,0,3,0,0,0,1,2,0,0,0.271,0.326,0.402,0.728,9,16,R,T.Boggs(33),STL,1980
121,122,Aug 25,True,HOU,"W,3-1",36,31,3,8,1,1,0,3,4,1,4,0,1,0,1,0,0,0,0.271,0.326,0.402,0.728,9,9,R,V.Ruhle(56),STL,1980
122,123,Aug 26,True,HOU,"L,2-7",32,31,2,7,1,1,1,1,1,0,1,0,0,0,0,2,1,0,0.271,0.325,0.402,0.727,3,12,R,J.Niekro(67),STL,1980
123,124,Aug 27,True,HOU,"W,10-2",42,34,10,16,3,0,0,10,5,1,2,0,1,2,0,0,1,1,0.272,0.327,0.403,0.73,8,12,R,K.Forsch(15),STL,1980
124,125,Aug 28,True,ATL,"W,11-2",42,37,11,14,4,0,0,10,4,1,5,1,0,0,0,0,0,1,0.273,0.328,0.404,0.732,7,10,R,D.Alexander(11),STL,1980
125,126,Aug 29,True,ATL,"L,3-4",37,34,3,8,6,0,0,3,3,1,5,0,0,0,0,1,1,0,0.273,0.328,0.404,0.732,7,14,R,T.Boggs(59),STL,1980
126,127,Aug 30,True,ATL,"W,5-3",36,33,5,11,1,0,1,5,2,0,1,1,0,0,0,1,0,1,0.273,0.328,0.404,0.733,7,11,L,L.McWilliams(31),STL,1980
127,128,Aug 31,True,ATL,"L,2-6",32,31,2,7,0,0,1,2,1,0,3,0,0,0,0,2,0,1,0.273,0.328,0.404,0.732,3,14,R,P.Niekro(67),STL,1980
128,129,Sep 1,True,CIN,"L,1-8",32,30,1,5,2,0,1,1,2,0,3,0,0,0,0,2,0,0,0.272,0.327,0.403,0.73,4,14,L,J.Price(74),STL,1980
129,130,Sep 2,True,CIN,"W,12-4",43,36,12,17,3,1,1,12,2,1,4,0,1,4,0,1,4,0,0.274,0.328,0.406,0.734,7,10,R,P.Moskau(26),STL,1980
130,131,Sep 3,True,CIN,"W,4-3",38,33,4,10,0,0,2,4,2,0,5,0,3,0,0,1,0,0,0.274,0.328,0.406,0.735,6,15,R,F.Pastore(51),STL,1980
131,132,Sep 5,False,HOU,"W,7-5",47,41,7,15,5,0,0,7,5,0,10,0,1,0,1,0,2,0,0.275,0.329,0.407,0.736,13,20,R,N.Ryan(39),STL,1980
132,133,Sep 6 (1),False,HOU,"L,5-9",38,35,5,12,1,2,0,5,1,0,4,1,0,1,0,3,0,0,0.275,0.33,0.408,0.737,6,20,R,J.Niekro(38),STL,1980
133,134,Sep 6 (2),False,HOU,"L,4-6",34,34,4,8,1,1,1,4,0,0,2,0,0,0,0,0,1,1,0.275,0.329,0.408,0.737,3,13,R,V.Ruhle(57),STL,1980
134,135,Sep 7,False,HOU,"W,2-0",35,33,2,6,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0.274,0.328,0.406,0.734,6,10,R,K.Forsch(56),STL,1980
135,136,Sep 8,True,CHC,"L,2-6",37,34,2,8,2,0,1,2,3,1,8,0,0,0,0,0,1,0,0.274,0.328,0.406,0.734,8,15,R,L.McGlothen(58),STL,1980
136,137,Sep 9,True,CHC,"W,6-4",38,33,6,12,2,0,0,4,3,0,5,1,1,0,0,2,2,1,0.275,0.329,0.406,0.735,8,15,L,D.Capilla(35),STL,1980
137,138,Sep 10,True,PIT,"L,6-7",45,40,6,13,2,0,1,6,5,0,6,0,0,0,2,1,0,0,0.275,0.329,0.406,0.736,12,20,R,J.Bibby(37),STL,1980
