,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
71,72,Jun 30,False,BOS,"W,6-3",9.0,10,3,3,0,3,6,0,0,3.58,40,,,1.0,0.0,0,0,36,1,0,0,1,0,0,0,2,Durwood Merrill,"T.John (4-44-W), R.Gossage (1-Sv)",NYY,1980
72,73,Jul 1,False,BOS,"W,3-2",9.0,9,2,2,0,0,0,0,0,3.56,34,,,2.0,0.0,0,1,34,3,0,0,0,0,0,1,2,Marty Springstead,"E.Figueroa (6-44-W), R.Davis (1-Sv)",NYY,1980
73,74,Jul 2,False,BOS,"W,6-0",9.0,6,0,0,0,1,4,0,0,3.51,32,,,,,0,0,31,2,0,0,0,0,0,1,1,Dallas Parks,R.May (4-78-W),NYY,1980
74,75,Jul 3,False,CLE,"L,0-7",8.0,12,7,7,0,6,4,0,0,3.57,41,,,2.0,2.0,0,0,35,0,0,1,0,0,0,0,2,Larry Barnett,"T.Underwood (4-19-L), T.Lollar (4)",NYY,1980
75,76,Jul 4,False,CLE,"W,11-5",9.0,7,5,4,1,4,3,0,0,3.57,40,,,0.0,0.0,0,0,34,0,1,0,0,2,2,0,2,Fred Spenn,"R.Guidry (4-70-W), R.Davis (2)",NYY,1980
76,77,Jul 5,False,CLE,"W,3-2",9.0,4,2,2,0,2,4,2,0,3.55,32,,,0.0,0.0,0,0,30,0,0,0,0,0,0,0,2,Jim Evans,"T.John (4-67-W), R.Gossage (4-Sv)",NYY,1980
77,78,Jul 6,False,CLE,"L,3-5",8.0,7,5,4,1,7,4,1,0,3.56,36,,,2.0,2.0,0,0,28,1,0,0,0,1,1,2,2,Ted Hendry,"E.Figueroa (4-42-L), R.May (3)",NYY,1980
78,79,Jul 10,False,TEX,"W,13-5",9.0,12,5,5,0,4,3,1,0,3.58,42,,,0.0,0.0,0,0,38,2,0,0,0,0,1,2,2,George Maloney,"R.Guidry (5-37-W), T.Lollar (6-Sv)",NYY,1980
79,80,Jul 11,False,TEX,"L,8-10",8.0,18,10,10,0,2,3,1,0,3.66,44,,,3.0,3.0,1,0,42,3,2,0,0,0,1,1,4,Bill Haller,"T.Underwood (7-22-L), R.Davis (6), T.Lollar (0), R.Gossage (5)",NYY,1980
80,81,Jul 12,False,CHW,"W,8-0",9.0,7,0,0,0,2,6,0,0,3.62,34,,,,,0,0,31,0,0,0,1,0,0,1,1,Greg Kosc,T.John (6-77-W),NYY,1980
81,82,Jul 13,False,CHW,"W,3-1",9.0,2,1,1,0,2,6,0,0,3.59,32,,,,,0,0,30,1,0,0,0,0,1,0,1,Don Denkinger,R.May (6-83-W),NYY,1980
82,83,Jul 14,False,CHW,"W,7-6",9.0,14,6,6,0,3,5,0,0,3.62,42,,,1.0,1.0,1,1,38,4,3,0,1,0,0,1,4,Rich Garcia,"E.Figueroa (7-25), D.Bird (99), R.Davis (2-W), R.Gossage (2-Sv)",NYY,1980
83,84,Jul 15,True,MIN,"L,4-5",9.0,12,5,5,0,0,8,1,0,3.63,37,,,1.0,1.0,0,0,35,2,0,0,2,0,0,2,3,Larry McCoy,"R.Guidry (4-41-L), R.Gossage (0), R.Davis (0)",NYY,1980
84,85,Jul 16,True,MIN,"W,11-1",9.0,5,1,1,0,3,3,0,0,3.6,33,,,0.0,0.0,0,1,29,1,0,0,0,1,0,1,2,Steve Palermo,"T.Underwood (4-69-W), T.Lollar (4)",NYY,1980
85,86,Jul 17,True,MIN,"W,10-3",9.0,8,3,2,1,0,1,0,0,3.58,37,,,,,0,0,37,1,1,0,0,0,1,0,1,Al Clark,T.John (4-62-W),NYY,1980
86,87,Jul 18,True,KCR,"L,1-13",9.0,21,13,13,0,5,5,1,0,3.69,50,,,2.0,2.0,1,0,44,4,0,0,0,1,0,3,3,Dave Phillips,"R.May (4-26-L), T.Lollar (1), E.Figueroa (3)",NYY,1980
87,88,Jul 19,True,KCR,"W,13-7",9.0,16,7,7,0,0,2,1,1,3.73,42,,,0.0,0.0,0,1,41,1,1,0,0,0,0,1,2,Larry McCoy,"D.Bird (4-42-W), R.Davis (3-Sv)",NYY,1980
88,89,Jul 20,True,KCR,"L,3-14",9.0,17,14,14,0,9,3,0,0,3.84,50,,,1.0,0.0,0,2,38,2,1,1,1,2,0,1,3,Steve Palermo,"R.Guidry (4-9-L), T.Lollar (1), E.Figueroa (1)",NYY,1980
89,90,Jul 21,True,MIL,"L,4-7",9.0,17,7,6,1,5,4,0,0,3.86,48,,,2.0,2.0,2,0,42,1,1,1,0,1,0,0,2,Ken Kaiser,"T.Underwood (4-23-L), R.Davis (1)",NYY,1980
90,91,Jul 22(1),True,MIL,"W,3-0",9.0,4,0,0,0,1,2,0,1,3.82,33,,,,,0,0,31,0,1,0,0,0,0,0,1,Rocky Roe,T.John (4-80-W),NYY,1980
91,92,Jul 22(2),True,MIL,"L,1-4",9.0,6,4,4,0,3,5,1,0,3.82,34,,,0.0,0.0,0,1,31,1,0,1,0,0,0,1,3,Bill Haller,"R.May (3-40-L), D.Bird (2), R.Gossage (6)",NYY,1980
